id;region;year;type;availability_constant;conversion_factor_iip_coke;conversion_factor_iip_heat_high_other;conversion_factor_pri_biomass_stemwood;conversion_factor_pri_coal;conversion_factor_pri_waste_municipal_bio;conversion_factor_sec_elec_ind;conversion_factor_sec_heating_oil;conversion_factor_sec_heavy_fuel_oil;conversion_factor_sec_hydrogen;conversion_factor_sec_lpg;conversion_factor_sec_methane;conversion_factor_iip_heat_proc;conversion_factor_iip_machine_drive;conversion_factor_iip_steam;conversion_factor_iip_ict;conversion_factor_iip_cooling;conversion_factor_sec_heat_district_high_ind;conversion_factor_iip_pump_fans_compression;conversion_factor_iip_lighting;conversion_factor_iip_heat_kiln;conversion_factor_pri_envir_heat;conversion_factor_pri_geoth_heat;conversion_factor_pri_solar_radiation;conversion_factor_exo_other_ind;conversion_factor_iip_electro_chemicals;cost_fix_p;cost_inv_p;cost_fix_e;cost_inv_e;lifetime;cost_var_e;flow_share_max_sec_hydrogen;capacity_p_inst_0;capacity_p_abs_new_max;capacity_e_inst_0;capacity_e_abs_new_max;ef_iip_coke_emi_co2_f_ind;ef_iip_coke_emi_ch4_f_ind;ef_iip_coke_emi_n2o_f_ind;ef_pri_biomass_stemwood_emi_co2_f_ind;ef_pri_biomass_stemwood_emi_ch4_f_ind;ef_pri_biomass_stemwood_emi_n2o_f_ind;ef_pri_coal_emi_co2_f_ind;ef_pri_coal_emi_ch4_f_ind;ef_pri_coal_emi_n2o_f_ind;ef_pri_waste_municipal_bio_emi_co2_f_ind;ef_pri_waste_municipal_bio_emi_ch4_f_ind;ef_pri_waste_municipal_bio_emi_n2o_f_ind;ef_sec_heating_oil_emi_co2_f_ind;ef_sec_heating_oil_emi_ch4_f_ind;ef_sec_heating_oil_emi_n2o_f_ind;ef_sec_heavy_fuel_oil_emi_co2_f_ind;ef_sec_heavy_fuel_oil_emi_ch4_f_ind;ef_sec_heavy_fuel_oil_emi_n2o_f_ind;ef_sec_lpg_emi_co2_f_ind;ef_sec_lpg_emi_ch4_f_ind;ef_sec_lpg_emi_n2o_f_ind;ef_sec_methane_emi_co2_f_ind;ef_sec_methane_emi_ch4_f_ind;ef_sec_methane_emi_n2o_f_ind;bandwidth_type;version;method;source;comment
297;DE;2060;ind_other_kiln_gas_1;100;;;;;;0.09;;;0.91;;0.91;;;;;;;;;0.9;;;;;;;;2.56;92;30;0.153;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
298;DE;2070;ind_other_kiln_gas_1;100;;;;;;0.09;;;0.91;;0.91;;;;;;;;;0.9;;;;;;;;2.56;92;30;0.153;20;;;;;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
299;DE;2021;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;21.9;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
300;DE;2024;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;13.14;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
301;DE;2027;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
302;DE;2030;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
303;DE;2035;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
304;DE;2040;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
305;DE;2045;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
306;DE;2050;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
307;DE;2060;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
308;DE;2070;ind_other_light_elc_0;100;;;;;;1;;;;;;;;;;;;;1;;;;;;;;;;;5;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
309;DE;2021;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
310;DE;2024;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
311;DE;2027;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
312;DE;2030;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
313;DE;2035;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
314;DE;2040;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
315;DE;2045;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
316;DE;2050;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
317;DE;2060;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
318;DE;2070;ind_other_light_elc_1;100;;;;;;1;;;;;;;;;;;;;4.9;;;;;;;;;250.8864;1512.240774;0.6376621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
319;DE;2021;ind_other_mdrive_elec_0;100;;;;;;1;;;;;;;0.87501425;;;;;;;;;;;;;;;;;30;;;;;208.5105668;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
320;DE;2024;ind_other_mdrive_elec_0;80;;;;;;1;;;;;;;0.339904827;;;;;;;;;;;;;;;;;30;;;;;186.9405082;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
321;DE;2027;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;165.3704495;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
322;DE;2030;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;143.8003909;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
323;DE;2035;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;107.8502932;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
324;DE;2040;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;71.90019545;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
325;DE;2045;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;35.95009772;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
326;DE;2050;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
327;DE;2060;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
328;DE;2070;ind_other_mdrive_elec_0;70;;;;;;1;;;;;;;0.4;;;;;;;;;;;;;;;;;30;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
329;DE;2021;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.933222539;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
330;DE;2024;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.933222539;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
331;DE;2027;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.95;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
332;DE;2030;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.968284107;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
333;DE;2035;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.97859211;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
334;DE;2040;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.989106145;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
335;DE;2045;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;0.989106145;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
336;DE;2050;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;1.012549485;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
337;DE;2060;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;1.012549485;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
338;DE;2070;ind_other_mdrive_elec_1;85;;;;;;1;;;;;;;1.012549485;;;;;;;;;;;;;;;0.001;0.024;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
339;DE;2021;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;0;;;2.6;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
340;DE;2024;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;0;;;2.331034483;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
341;DE;2027;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;2.062068966;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
342;DE;2030;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;1.793103448;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
343;DE;2035;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;1.344827586;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
344;DE;2040;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;0.896551724;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
345;DE;2045;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;0.448275862;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
346;DE;2050;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
347;DE;2060;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
348;DE;2070;ind_other_mdrive_gas_0;100;;;;;;;;;1;;1;;0.5;;;;;;;;;;;;;;;;;30;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;global_emission_factors.natural_gas;0.001202458;0.00057076;;srd_point_draft;;;
349;DE;2021;ind_other_pump_fans_elec_0;90;;;;;;1;;;;;;;;;;;;0.598802395;;;;;;;;;;;;20;;;0.09915903;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
350;DE;2024;ind_other_pump_fans_elec_0;80;;;;;;1;;;;;;;;;;;;0.509943906;;;;;;;;;;;;20;;;0.083502341;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
351;DE;2027;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0.067845652;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
352;DE;2030;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0.052188963;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
353;DE;2035;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0.026094482;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
354;DE;2040;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
355;DE;2045;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
356;DE;2050;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
357;DE;2060;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
358;DE;2070;ind_other_pump_fans_elec_0;70;;;;;;1;;;;;;;;;;;;0.599880024;;;;;;;;;;;;20;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
359;DE;2021;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
360;DE;2024;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
361;DE;2027;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
362;DE;2030;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
363;DE;2035;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
364;DE;2040;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
365;DE;2045;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
366;DE;2050;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
367;DE;2060;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
368;DE;2070;ind_other_pump_fans_elec_1;100;;;;;;1;;;;;;;;;;;;0.75;;;;;;;;6;525;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
369;DE;2021;ind_other_solar_heat_1;80;;0.57;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1200;;;20;0.15;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
370;DE;2024;ind_other_solar_heat_1;80;;0.57;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1200;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
371;DE;2027;ind_other_solar_heat_1;80;;0.57;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1200;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
372;DE;2030;ind_other_solar_heat_1;80;;0.57;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1200;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
373;DE;2035;ind_other_solar_heat_1;80;;0.57;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1140;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
374;DE;2040;ind_other_solar_heat_1;80;;0.58;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1083;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
375;DE;2045;ind_other_solar_heat_1;80;;0.58;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1083;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
376;DE;2050;ind_other_solar_heat_1;80;;0.58;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1028.85;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
377;DE;2060;ind_other_solar_heat_1;80;;0.58;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1028.85;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
378;DE;2070;ind_other_solar_heat_1;80;;0.58;;;;0.4;;;;;;;;;;;;;;;;;0.6;;;10;1028.85;;;20;0.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
379;DE;2021;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.033308838;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
380;DE;2024;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.029863096;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
381;DE;2027;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.026417354;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
382;DE;2030;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.022971612;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
383;DE;2035;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.017228709;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
384;DE;2040;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.011485806;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
385;DE;2045;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0.005742903;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
386;DE;2050;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
387;DE;2060;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
388;DE;2070;ind_other_steam_bio_0;100;;;1;;;;;;;;;;;0.8;;;;;;;;;;;;;;;;30;;;0;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
389;DE;2021;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.779423227;;;;;;;;;;;;53.9;579.5;;;30;;;;0;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
390;DE;2024;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.822612046;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
391;DE;2027;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.865960786;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
392;DE;2030;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.913669664;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
393;DE;2035;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.939795817;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
394;DE;2040;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.967460112;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
395;DE;2045;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;0.967460112;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
396;DE;2050;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;1.027980458;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
397;DE;2060;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;1.027980458;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
398;DE;2070;ind_other_steam_bio_1;85;;;1;;;;;;;;;;;1.027980458;;;;;;;;;;;;53.9;579.5;;;30;;;;;;;;;;global_emission_factors.waste_wood_wood_scraps_industry;0.0018;0.001460838;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
399;DE;2021;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.561263318;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
400;DE;2024;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.503201596;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
401;DE;2027;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.445139873;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
402;DE;2030;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.38707815;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
403;DE;2035;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.290308613;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
404;DE;2040;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.193539075;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
405;DE;2045;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0.096769538;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
406;DE;2050;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
407;DE;2060;ind_other_steam_elec_0;100;;;;;;1;;;;;;;;1;;;;;;;;;;;;;;;;30;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;srd_point_draft;;;
